domain,path,method,operationId,summary,tags,x_sage_pathtitle,x_sage_professional_only,full_url_example,consumes,produces,source_file
Purchases,/suppliers,POST,PostSupplier,Suppliers,Suppliers,Suppliers,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers,application/json,application/json,purchases.json
Purchases,/suppliers/{Id},DELETE,DeleteSupplier,Supplier,Suppliers,Supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{Id},,application/json,purchases.json
Purchases,/suppliers/{Id},GET,GetSupplier,Supplier,Suppliers,Supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{Id},,application/json,purchases.json
Purchases,/suppliers/{Id},PUT,PutSupplier,Supplier,Suppliers,Supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/purchase_posted_transactions,GET,GetPurchasePostedTransactionsForSupplier,Purchase Posted Transactions For Supplier,Purchase Posted Transactions,Purchase posted transactions for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/purchase_posted_transactions,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/purchase_transaction_enquiry_views,GET,GetPurchaseTransactionsEnquiryViewsForSupplier,Purchase Transaction Enquiry Views Transactions For Supplier,Purchase Transaction Enquiry Views,Purchase transaction enquiry views transactions for Supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/purchase_transaction_enquiry_views,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts,GET,GetSupplierContactsForSupplier,Supplier Contacts For Supplier,Supplier Contacts,Supplier contacts for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts,POST,PostSupplierContactForSupplier,Supplier Contacts For Supplier,Supplier Contacts,Supplier contacts for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{Id},DELETE,DeleteSupplierContactForSupplier,Supplier Contact For Supplier,Supplier Contacts,Supplier contact for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{Id},GET,GetSupplierContactForSupplier,Supplier Contact For Supplier,Supplier Contacts,Supplier contact for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{Id},PUT,PutSupplierContactForSupplier,Supplier Contact For Supplier,Supplier Contacts,Supplier contact for supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails,GET,GetSupplierEmailsForSupplierAndSupplierContact,Supplier Emails For Supplier And Supplier Contact,Supplier Emails,Supplier emails for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails,POST,PostSupplierEmailForSupplierAndSupplierContact,Supplier Emails For Supplier And Supplier Contact,Supplier Emails,Supplier emails for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},DELETE,DeleteSupplierEmailForSupplierAndSupplierContact,Supplier Email For Supplier And Supplier Contact,Supplier Emails,Supplier email for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},GET,GetSupplierEmailForSupplierAndSupplierContact,Supplier Email For Supplier And Supplier Contact,Supplier Emails,Supplier email for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},PUT,PutSupplierEmailForSupplierAndSupplierContact,Supplier Email For Supplier And Supplier Contact,Supplier Emails,Supplier email for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_emails/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes,GET,GetSupplierFaxesForSupplierAndSupplierContact,Supplier Faxes For Supplier And Supplier Contact,Supplier Faxes,Supplier faxes for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes,POST,PostSupplierFaxForSupplierAndSupplierContact,Supplier Faxes For Supplier And Supplier Contact,Supplier Faxes,Supplier faxes for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},DELETE,DeleteSupplierFaxForSupplierAndSupplierContact,Supplier Fax For Supplier And Supplier Contact,Supplier Faxes,Supplier fax for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},GET,GetSupplierFaxForSupplierAndSupplierContact,Supplier Fax For Supplier And Supplier Contact,Supplier Faxes,Supplier fax for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},PUT,PutSupplierFaxForSupplierAndSupplierContact,Supplier Fax For Supplier And Supplier Contact,Supplier Faxes,Supplier fax for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_faxes/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles,GET,GetSupplierMobilesForSupplierAndSupplierContact,Supplier Mobiles For Supplier And Supplier Contact,Supplier Mobiles,Supplier mobiles for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles,POST,PostSupplierMobileForSupplierAndSupplierContact,Supplier Mobiles For Supplier And Supplier Contact,Supplier Mobiles,Supplier mobiles for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},DELETE,DeleteSupplierMobileForSupplierAndSupplierContact,Supplier Mobile For Supplier And Supplier Contact,Supplier Mobiles,Supplier mobile for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},GET,GetSupplierMobileForSupplierAndSupplierContact,Supplier Mobile For Supplier And Supplier Contact,Supplier Mobiles,Supplier mobile for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},PUT,PutSupplierMobileForSupplierAndSupplierContact,Supplier Mobile For Supplier And Supplier Contact,Supplier Mobiles,Supplier mobile for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_mobiles/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones,GET,GetSupplierTelephonesForSupplierAndSupplierContact,Supplier Telephones For Supplier And Supplier Contact,Supplier Telephones,Supplier telephones for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones,POST,PostSupplierTelephoneForSupplierAndSupplierContact,Supplier Telephones For Supplier And Supplier Contact,Supplier Telephones,Supplier telephones for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},DELETE,DeleteSupplierTelephoneForSupplierAndSupplierContact,Supplier Telephone For Supplier And Supplier Contact,Supplier Telephones,Supplier telephone for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},GET,GetSupplierTelephoneForSupplierAndSupplierContact,Supplier Telephone For Supplier And Supplier Contact,Supplier Telephones,Supplier telephone for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},PUT,PutSupplierTelephoneForSupplierAndSupplierContact,Supplier Telephone For Supplier And Supplier Contact,Supplier Telephones,Supplier telephone for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_telephones/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites,GET,GetSupplierWebsitesForSupplierAndSupplierContact,Supplier Websites For Supplier And Supplier Contact,Supplier Websites,Supplier websites for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites,,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites,POST,PostSupplierWebsiteForSupplierAndSupplierContact,Supplier Websites For Supplier And Supplier Contact,Supplier Websites,Supplier websites for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites,application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},DELETE,DeleteSupplierWebsiteForSupplierAndSupplierContact,Supplier Website For Supplier And Supplier Contact,Supplier Websites,Supplier website for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},GET,GetSupplierWebsiteForSupplierAndSupplierContact,Supplier Website For Supplier And Supplier Contact,Supplier Websites,Supplier website for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},PUT,PutSupplierWebsiteForSupplierAndSupplierContact,Supplier Website For Supplier And Supplier Contact,Supplier Websites,Supplier website for supplier and supplier contact,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_contacts/{supplierContactId}/supplier_websites/{Id},application/json,application/json,purchases.json
Purchases,/suppliers/{supplierId}/supplier_memos,GET,GetSupplierMemosForSupplier,Supplier Memos For A Supplier,Supplier Memos,Supplier memos for a supplier,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers/{supplierId}/supplier_memos,,application/json,purchases.json
Purchases,/suppliers_new,POST,PostSuppliersNew,New Supplier With Defaults,Suppliers,New supplier with defaults,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/suppliers_new,application/json,application/json,purchases.json
Sales,/customer_alerts,GET,GetCustomerAlerts,Customer Alert,Customer Alerts,Customer Alert,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/customer_alerts,,application/json,sales.json
